FECHA,VARIABLE,CAMOTAN,CATARINA,CHAMPERICO FEGUA,COBAN,EL CAPITAN,ESQUIPULAS,FLORES AEROPUERTO,LA AURORA,LA CEIBITA,LA FRAGUA,LABOR OVALLE,LOS ALTOS,MAZATENANGO,MONTUFAR,PANZÓS PHC ALTAVERAPAZ,PUERTO BARRIOS PHC,RETALHULEU AEROPUERTO,SACAPULAS,SAN MARCOS PHC,SANTA CRUZ BALANYÁ,TODOS SANTOS,INSIVUMEH,ALAMEDA ICTA,ASUNCION MITA,CHINIQUE,EL TABLON,HUEHUETENANGO,LA UNION,LAS VEGAS PHC,NEBAJ,POPTUN,QUEZADA,SABANA GRANDE,SAN AGUSTIN ACASAGUASTLAN,SAN JERONIMO,SAN JOSE AEROPUERTO,SAN PEDRO NECTA,SANTA MARIA CAHABON,SANTIAGO ATITLAN,SUIZA CONTENTA,TECUN UMAN,CHIXOY PCH,CUBULCO,LOS ALBORES,LOS ESCLAVOS,PASABIEN,POTRERO CARRILLO,SAN MARTIN JILOTEPEQUE,AMATITLAN,ANTIGUA GUATEMALA,CONCEPCION,IXCHIGUAN,JALAPA,LA REFORMA,LAS NUBES,LO DE COY,MARISCOS,MORALES MET,NENTON,NUEVA CONCEPCION,PACHUTÉ,PLAYA GRANDE IXCAN,SAN JOSE PINULA,SAN PEDRO AYAMPUC,SANTA CRUZ DEL QUICHE,SANTA MARGARITA,TOTONICAPAN
2022-06-08,EVA. PICHE,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,1.0,1.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,1.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,1.2,-99.9,-99.9,-99.9,-99.9,3.8,-99.9,-99.9,-99.9,2.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-09,TSUELO,-99.9,-99.9,-99.9,23.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.2,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-10,TSUELO,-99.9,-99.9,-99.9,23.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.4,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-11,EVA. TANQUE,-99.9,-99.9,-99.9,3.7,-99.9,1.0,5.8,-99.9,-99.9,3.7,-99.9,3.3,-99.9,-99.9,-99.9,7.2,-99.9,-99.9,3.0,-99.9,-99.9,1.0,58.7,1.5,-99.9,4.5,5.3,-99.9,-99.9,-99.9,-99.9,-99.9,1,-99.9,-99.9,-99.9,-99.9,-99.9,1,-99.9,2.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-12,DIR. VIENTO,90.0,360.0,9.0,45.0,180,45.0,90.0,45.0,-99.9,45,45.0,9.0,9.0,0,0.0,45.0,0,45.0,0.0,9.0,9.0,360.0,90,270.0,0.0,90.0,90.0,180.0,0.0,0.0,90.0,270,0,9.0,90.0,180.0,135.0,360,180,360.0,360,9.0,270.0,0.0,360.0,360.0,180.0,-99.9,-99.9,315.0,360.0,45.0,45.0,9.0,-99.9,360.0,315.0,360.0,-99.9,-99.9,-99.9,-99.9,180.0,90.0,360.0,180.0,360.0
2022-06-13,TSUELO,-99.9,-99.9,-99.9,23.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-14,NUBOSIDAD,6.0,6.0,6.0,6.0,6,6.0,6.0,6.0,-99.9,6,6.0,6.0,6.0,6,6.0,7.7,6,6.0,6.0,6.0,6.0,8.0,6,8.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8,8,6.0,8.0,8.0,8.0,6,6,8.0,8,8.0,8.0,8.0,6.0,7.0,7.0,-99.9,-99.9,8.0,8.0,8.0,8.0,8.0,-99.9,0.0,8.0,7.0,-99.9,-99.9,-99.9,8.0,8.0,8.0,8.0,8.0,8.0
2022-06-15,NUBOSIDAD,7.0,8.0,8.0,8.0,7,7.0,4.0,8.0,-99.9,7,7.0,8.0,8.0,8,5.0,7.0,8,8.0,4.0,7.0,7.0,8.0,8,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8,8,7.0,6.0,-99.9,8.0,8,7,8.0,7,7.0,7.0,8.0,5.0,5.0,6.0,-99.9,-99.9,8.0,8.0,8.0,6.0,8.0,-99.9,0.0,6.0,7.0,-99.9,-99.9,-99.9,7.0,6.0,8.0,8.0,7.0,7.0
2022-06-16,PRESION ATM.,-99.9,-99.9,755.6,653.6,-99.9,681.6,751.9,638.9,-99.9,740.7,-99.9,579.4,-99.9,-99.9,-99.9,757.8,741.7,775.1,-99.9,-99.9,-99.9,638.9,-99.9,-99.9,-99.9,-99.9,612.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,758.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-17,TSUELO,-99.9,-99.9,-99.9,23.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.0,-99.9,-99.9,23.1,-99.9,-99.9,-99.9,18.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-18,TSUELO,-99.9,-99.9,-99.9,23.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,14.2,-99.9,-99.9,20.7,-99.9,-99.9,-99.9,18.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,26.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-19,PRESION ATM.,-99.9,-99.9,754.1,652.0,-99.9,680.4,748.1,637.7,-99.9,739,-99.9,578.4,-99.9,-99.9,-99.9,756.0,739.7,772.8,-99.9,-99.9,-99.9,637.8,-99.9,-99.9,-99.9,-99.9,610.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,757.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-20,TSUELO,-99.9,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.0,-99.9,-99.9,22.6,-99.9,-99.9,-99.9,18.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-21,NUBOSIDAD,6.0,7.3,7.3,8.0,8,7.7,7.3,8.0,-99.9,8,8.0,8.0,8.0,8,7.3,8.0,8,8.0,2.7,8.0,8.0,8.0,6,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8,8,8.0,7.0,8.0,8.0,8,8,8.0,7,8.0,7.0,8.0,3.0,8.0,7.0,-99.9,-99.9,8.0,8.0,8.0,6.0,7.0,-99.9,2.0,8.0,8.0,-99.9,-99.9,-99.9,7.0,8.0,8.0,8.0,8.0,8.0
2022-06-22,TSUELO,-99.9,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.4,-99.9,-99.9,22.5,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-23,NUBOSIDAD,7.0,6.0,6.0,8.0,5,7.0,5.0,5.0,-99.9,7,7.0,6.0,7.0,5,5.0,7.0,4,5.0,5.0,3.0,5.0,6.0,5,5.0,6.0,4.0,6.0,8.0,8.0,7.0,8.0,5,7,7.0,8.0,6.0,7.0,8,5,4.0,5,7.0,6.0,7.0,8.0,6.0,7.0,-99.9,-99.9,6.0,6.0,6.0,6.0,6.0,-99.9,3.0,8.0,8.0,-99.9,-99.9,-99.9,6.0,5.0,7.0,4.0,5.0,5.0
2022-06-24,NUBOSIDAD,5.0,3.0,4.0,4.0,5,3.0,1.0,5.0,-99.9,5,5.0,3.0,5.0,6,5.0,6.0,5,3.0,3.0,4.0,5.0,4.0,5,2.0,5.0,4.0,3.0,3.0,6.0,3.0,5.0,4,6,3.0,4.0,2.0,5.0,5,4,4.0,4,6.0,6.0,5.0,6.0,4.0,4.0,-99.9,-99.9,7.0,6.0,6.0,4.0,5.0,-99.9,3.0,4.0,4.0,-99.9,-99.9,-99.9,3.0,3.0,5.0,3.0,4.0,5.0
2022-06-25,PRESION ATM.,-99.9,-99.9,756.3,653.8,-99.9,682.0,750.8,639.5,-99.9,741,-99.9,579.8,-99.9,-99.9,-99.9,758.7,741.9,775.4,-99.9,-99.9,-99.9,639.0,-99.9,-99.9,-99.9,-99.9,612.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,759.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-26,TSUELO,-99.9,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.4,-99.9,-99.9,22.5,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-27,NUBOSIDAD,5.0,6.0,4.0,8.0,4,5.0,4.0,7.0,-99.9,5,4.0,5.0,8.0,6,5.0,4.0,6,7.0,8.0,6.0,3.0,6.0,8,2.0,6.0,3.0,8.0,7.0,6.0,8.0,6.0,3,6,4.0,5.0,8.0,6.0,8,4,7.0,3,8.0,7.0,6.0,7.0,5.0,6.0,-99.9,-99.9,6.0,8.0,5.0,4.0,7.0,-99.9,1.0,5.0,5.0,-99.9,-99.9,-99.9,6.0,4.0,7.0,6.0,4.0,4.0
2022-06-28,PRESION ATM.,-99.9,-99.9,757.1,654.9,-99.9,683.5,752.0,640.7,-99.9,742.2,65.0,581.0,-99.9,-99.9,-99.9,760.0,743.2,776.6,-99.9,-99.9,-99.9,641.1,93,-99.9,-99.9,-99.9,613.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,760.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-29,TSUELO,-99.9,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,-99.9,-99.9,22.4,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-30,NUBOSIDAD,5.0,4.0,4.0,6.0,5,5.0,6.0,4.0,-99.9,5.7,5.0,5.0,8.0,3,5.0,4.0,5,5.0,8.0,5.0,7.0,7.0,6,2.0,4.0,3.0,5.0,7.0,7.0,8.0,5.0,3,7,3.0,5.0,5.0,8.0,5,3,8.0,3,6.0,7.0,7.0,7.0,5.0,5.0,-99.9,-99.9,6.0,8.0,8.0,3.0,7.0,-99.9,3.0,7.0,6.0,-99.9,-99.9,-99.9,5.0,3.0,5.0,2.0,5.0,4.0
2022-07-01,TSUELO,-99.9,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.4,,-99.9,22.3,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-02,TSUELO,-99.0,-99.0,-99.0,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,21.2,,-99.9,22.0,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-03,TSUELO,-99.9,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,14.4,,-99.9,22.2,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.4,-99.9,-99.9,89,83,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-04,NUBOSIDAD,8.0,5.0,6.0,8.0,4,6.0,5.0,8.0,-99.9,7,8.0,7.0,8.0,6,5.0,6.0,7,7.0,5.0,,6.0,5.0,8,1.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,3,6,5.0,6.0,4.0,6.0,6,5,8.0,4,8.0,5.0,7.0,6.0,7.0,7.0,-99.9,-99.9,7.0,7.0,5.0,4.0,7.0,-99.9,3.0,5.0,5.0,-99.9,-99.9,-99.9,6.0,4.0,7.0,3.0,6.0,6.0
2022-07-05,PRESION ATM.,-99.9,-99.9,754.8,653.8,-99.9,682.2,750.8,639.2,-99.9,740.9,-99.9,579.8,-99.9,-99.9,-99.9,758.4,740.7,775.3,-99.9,,-99.9,639.9,-99.9,-99.9,-99.9,-99.9,612.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,758.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-06,TSUELO,-99.9,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,,-99.9,22.5,-99.9,-99.9,-99.9,18.4,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-07,NUBOSIDAD,6.0,6.0,7.0,8.0,4,6.0,4.0,7.0,-99.9,6,7.0,6.0,8.0,6,6.0,5.0,8,7.0,8.0,,8.0,4.0,5,3.0,4.0,2.0,7.0,7.0,8.0,7.0,5.0,5,6,5.0,6.0,6.0,8.0,8,4,5.0,7,7.0,5.0,8.0,8.0,6.0,5.0,-99.9,-99.9,6.0,8.0,8.0,5.0,8.0,-99.9,3.0,5.0,5.0,-99.9,-99.9,-99.9,6.0,3.0,3.0,7.0,5.0,5.0
2022-07-08,PRESION ATM.,-99.9,-99.9,756.0,654.8,-99.9,682.9,751.5,640.2,-99.9,745.2,-99.9,613.9,-99.9,-99.9,-99.9,759.3,741.8,776.3,-99.9,,-99.9,640.1,-99.9,-99.9,-99.9,-99.9,613.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,758.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-09,TSUELO,-99.9,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.0,,-99.9,22.4,-99.9,-99.9,-99.9,18.5,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-10,NUBOSIDAD,4.0,4.0,5.0,8.0,4,5.0,6.0,8.0,-99.9,8,5.0,5.0,8.0,6,5.0,7.0,7,4.0,7.0,,5.0,4.0,5,2.0,5.0,2.0,6.0,7.0,7.0,5.0,7.0,5,7,3.0,5.0,8.0,-99.9,3,4,3.0,5,7.0,3.0,5.0,8.0,4.0,5.0,6.0,4.0,7.0,8.0,5.0,3.0,5.0,-99.9,3.0,6.0,6.0,-99.9,-99.9,-99.9,2.0,3.0,5.0,3.0,3.0,3.0
2022-07-11,PRESION ATM.,-99.9,-99.9,756.1,653.2,-99.9,681.7,749.3,639.2,-99.9,740.2,-99.9,579.9,-99.9,-99.9,-99.9,757.5,741.4,774.5,-99.9,,-99.9,639.0,-99.9,-99.9,-99.9,-99.9,612.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,758.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-12,TSUELO,-99.9,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,,-99.9,22.6,-99.9,-99.9,-99.9,18.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-13,NUBOSIDAD,7.0,4.0,3.0,7.0,4,7.0,7.0,7.0,-99.9,7,4.0,5.0,7.0,5,7.0,8.0,5,6.0,7.0,,5.0,7.0,7,4.0,7.0,3.0,5.0,7.0,7.0,7.0,7.0,6,6,7.0,5.0,7.0,-99.9,8,4,8.0,2,8.0,2.0,7.0,8.0,5.0,6.0,5.0,4.0,8.0,8.0,6.0,5.0,6.0,-99.9,3.0,8.0,7.0,-99.9,-99.9,-99.9,5.0,7.0,7.0,4.0,7.0,3.0
2022-07-14,TSUELO,-99.9,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.4,,-99.9,22.6,-99.9,-99.9,-99.9,18.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-15,TSUELO,-99.9,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.0,,-99.9,22.6,-99.9,-99.9,-99.9,18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-16,TSUELO,-99.9,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,,-99.9,22.6,-99.9,-99.9,-99.9,18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-17,NUBOSIDAD,4.0,3.0,4.0,7.0,3,5.0,5.0,4.0,-99.9,4,2.0,2.0,8.0,4,5.0,5.0,5,3.0,8.0,,4.0,2.0,4,1.0,4.0,1.0,3.0,6.0,6.0,3.0,1.0,3,6,3.0,6.0,7.0,-99.9,7,3,4.0,2,8.0,5.0,5.0,8.0,3.0,4.0,5.0,2.0,7.0,7.0,4.0,2.0,6.0,-99.9,2.0,5.0,5.0,-99.9,-99.9,-99.9,5.0,2.0,4.0,2.0,4.0,2.0
2022-07-18,TSUELO,-99.9,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.2,,-99.9,22.6,-99.9,-99.9,-99.9,18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
